,CHAMP1_x,Team_x,Partidas_x,CHAMP2_POS_x,CHAMP1_POS_x,CHAMP2_x,Year_x,Season_x,bResult,CHAMP1_y,Team_y,Partidas_y,CHAMP2_POS_y,CHAMP1_POS_y,CHAMP2_y,Year_y,Season_y,rResult
1542,Olaf,blue,1,Support,Jungle,Thresh,2016,Summer,0,Elise,red,1,Support,Jungle,Nami,2016,Summer,1
1543,RekSai,blue,1,Support,Jungle,Nami,2016,Summer,1,Elise,red,1,Support,Jungle,Karma,2016,Summer,0
1544,Elise,blue,1,Support,Jungle,Karma,2016,Summer,1,RekSai,red,1,Support,Jungle,Nami,2016,Summer,0
1545,RekSai,blue,1,Support,Jungle,Karma,2016,Summer,0,Elise,red,1,Support,Jungle,Braum,2016,Summer,1
1546,RekSai,blue,1,Support,Jungle,Bard,2016,Summer,0,Olaf,red,1,Support,Jungle,Karma,2016,Summer,1
1547,LeeSin,blue,1,Support,Jungle,Nami,2016,Summer,1,Elise,red,1,Support,Jungle,Karma,2016,Summer,0
1548,Elise,blue,1,Support,Jungle,Braum,2016,Summer,0,RekSai,red,1,Support,Jungle,Nami,2016,Summer,1
1549,Graves,blue,1,Support,Jungle,Braum,2016,Summer,0,Nidalee,red,1,Support,Jungle,Nami,2016,Summer,1
1550,RekSai,blue,1,Support,Jungle,Karma,2016,Summer,1,Kindred,red,1,Support,Jungle,Janna,2016,Summer,0
1551,RekSai,blue,1,Support,Jungle,Nami,2016,Summer,0,Hecarim,red,1,Support,Jungle,Karma,2016,Summer,1
1552,Elise,blue,1,Support,Jungle,Bard,2016,Summer,1,RekSai,red,1,Support,Jungle,Karma,2016,Summer,0
1553,RekSai,blue,1,Support,Jungle,Karma,2016,Summer,0,Gragas,red,1,Support,Jungle,Janna,2016,Summer,1
1554,Gragas,blue,1,Support,Jungle,Nami,2016,Summer,1,Elise,red,1,Support,Jungle,Karma,2016,Summer,0
1555,Gragas,blue,1,Support,Jungle,Karma,2016,Summer,1,RekSai,red,1,Support,Jungle,Thresh,2016,Summer,0
1556,Kindred,blue,1,Support,Jungle,Thresh,2016,Summer,0,RekSai,red,1,Support,Jungle,Bard,2016,Summer,1
1557,Gragas,blue,1,Support,Jungle,Nami,2016,Summer,0,RekSai,red,1,Support,Jungle,Karma,2016,Summer,1
1558,Gragas,blue,1,Support,Jungle,Karma,2016,Summer,1,LeeSin,red,1,Support,Jungle,Thresh,2016,Summer,0
1559,Olaf,blue,1,Support,Jungle,Bard,2016,Summer,0,Nidalee,red,1,Support,Jungle,Braum,2016,Summer,1
1560,RekSai,blue,1,Support,Jungle,Taric,2016,Summer,1,Nidalee,red,1,Support,Jungle,Braum,2016,Summer,0
1561,Nunu,blue,1,Support,Jungle,TahmKench,2016,Summer,0,Elise,red,1,Support,Jungle,Braum,2016,Summer,1
1562,Gragas,blue,1,Support,Jungle,Karma,2016,Summer,0,RekSai,red,1,Support,Jungle,Thresh,2016,Summer,1
1563,RekSai,blue,1,Support,Jungle,Thresh,2016,Summer,0,Olaf,red,1,Support,Jungle,Braum,2016,Summer,1
1564,Nidalee,blue,1,Support,Jungle,Karma,2016,Summer,0,Elise,red,1,Support,Jungle,Braum,2016,Summer,1
1565,Olaf,blue,1,Support,Jungle,Karma,2016,Summer,1,RekSai,red,1,Support,Jungle,Braum,2016,Summer,0
1566,Elise,blue,1,Support,Jungle,Karma,2016,Summer,0,Nidalee,red,1,Support,Jungle,Braum,2016,Summer,1
1567,Gragas,blue,1,Support,Jungle,Taric,2016,Summer,1,RekSai,red,1,Support,Jungle,Braum,2016,Summer,0
1568,Olaf,blue,1,Support,Jungle,Karma,2016,Summer,0,Elise,red,1,Support,Jungle,Bard,2016,Summer,1
1569,Elise,blue,1,Support,Jungle,Karma,2016,Summer,0,RekSai,red,1,Support,Jungle,Morgana,2016,Summer,1
1570,Gragas,blue,1,Support,Jungle,Morgana,2016,Summer,1,Elise,red,1,Support,Jungle,Braum,2016,Summer,0
1571,Nidalee,blue,1,Support,Jungle,Trundle,2016,Summer,1,RekSai,red,1,Support,Jungle,Braum,2016,Summer,0
1572,RekSai,blue,1,Support,Jungle,Karma,2016,Summer,0,Olaf,red,1,Support,Jungle,Braum,2016,Summer,1
1573,Nidalee,blue,1,Support,Jungle,Taric,2016,Summer,0,Olaf,red,1,Support,Jungle,Karma,2016,Summer,1
1574,Olaf,blue,1,Support,Jungle,Janna,2016,Summer,0,Gragas,red,1,Support,Jungle,Karma,2016,Summer,1
1575,Gragas,blue,1,Support,Jungle,Karma,2016,Summer,1,RekSai,red,1,Support,Jungle,Bard,2016,Summer,0
1576,Hecarim,blue,1,Support,Jungle,Karma,2016,Summer,0,RekSai,red,1,Support,Jungle,TahmKench,2016,Summer,1
1577,Elise,blue,1,Support,Jungle,Braum,2016,Summer,1,Gragas,red,1,Support,Jungle,Karma,2016,Summer,0
1578,Elise,blue,1,Support,Jungle,Janna,2016,Summer,0,Gragas,red,1,Support,Jungle,Braum,2016,Summer,1
1579,Olaf,blue,1,Support,Jungle,Trundle,2016,Summer,0,RekSai,red,1,Support,Jungle,Braum,2016,Summer,1
1580,RekSai,blue,1,Support,Jungle,Karma,2016,Summer,0,Olaf,red,1,Support,Jungle,Braum,2016,Summer,1
1581,Olaf,blue,1,Support,Jungle,Braum,2016,Summer,1,Elise,red,1,Support,Jungle,Trundle,2016,Summer,0
1582,Elise,blue,1,Support,Jungle,Trundle,2016,Summer,1,RekSai,red,1,Support,Jungle,Braum,2016,Summer,0
1583,Elise,blue,1,Support,Jungle,Karma,2016,Summer,0,RekSai,red,1,Support,Jungle,Nami,2016,Summer,1
1584,Olaf,blue,1,Support,Jungle,Bard,2016,Summer,1,RekSai,red,1,Support,Jungle,Braum,2016,Summer,0
1585,Elise,blue,1,Support,Jungle,Trundle,2016,Summer,1,RekSai,red,1,Support,Jungle,Braum,2016,Summer,0
1586,Olaf,blue,1,Support,Jungle,Trundle,2016,Summer,1,RekSai,red,1,Support,Jungle,Braum,2016,Summer,0
1587,Hecarim,blue,1,Support,Jungle,Trundle,2016,Summer,0,Gragas,red,1,Support,Jungle,Braum,2016,Summer,1
1588,Elise,blue,1,Support,Jungle,Nami,2016,Summer,1,LeeSin,red,1,Support,Jungle,Braum,2016,Summer,0
1589,Olaf,blue,1,Support,Jungle,Janna,2016,Summer,0,Gragas,red,1,Support,Jungle,Alistar,2016,Summer,1
1590,Gragas,blue,1,Support,Jungle,Taric,2016,Summer,1,Elise,red,1,Support,Jungle,Braum,2016,Summer,0
1591,Elise,blue,1,Support,Jungle,Braum,2016,Summer,0,Gragas,red,1,Support,Jungle,Alistar,2016,Summer,1
1592,RekSai,blue,1,Support,Jungle,Alistar,2016,Summer,1,Olaf,red,1,Support,Jungle,Janna,2016,Summer,0
1593,RekSai,blue,1,Support,Jungle,Karma,2016,Summer,0,Elise,red,1,Support,Jungle,Bard,2016,Summer,1
1594,RekSai,blue,1,Support,Jungle,Trundle,2016,Summer,1,Gragas,red,1,Support,Jungle,Braum,2016,Summer,0
1595,Gragas,blue,1,Support,Jungle,TahmKench,2016,Summer,1,RekSai,red,1,Support,Jungle,Alistar,2016,Summer,0
1596,Gragas,blue,1,Support,Jungle,Karma,2016,Summer,0,Elise,red,1,Support,Jungle,Braum,2016,Summer,1
1597,Gragas,blue,1,Support,Jungle,Trundle,2016,Summer,1,Elise,red,1,Support,Jungle,Sona,2016,Summer,0
1598,Rumble,blue,1,Support,Jungle,Karma,2016,Summer,1,Gragas,red,1,Support,Jungle,Braum,2016,Summer,0
1599,Hecarim,blue,1,Support,Jungle,Karma,2016,Summer,1,Gragas,red,1,Support,Jungle,Sona,2016,Summer,0
1600,Nidalee,blue,1,Support,Jungle,TahmKench,2016,Summer,1,Hecarim,red,1,Support,Jungle,Karma,2016,Summer,0
1601,Gragas,blue,1,Support,Jungle,Bard,2016,Summer,0,Elise,red,1,Support,Jungle,Trundle,2016,Summer,1
1602,Gragas,blue,1,Support,Jungle,Trundle,2016,Summer,1,RekSai,red,1,Support,Jungle,Karma,2016,Summer,0
1603,Elise,blue,1,Support,Jungle,Thresh,2016,Summer,0,RekSai,red,1,Support,Jungle,Alistar,2016,Summer,1
1604,Hecarim,blue,1,Support,Jungle,Braum,2016,Summer,1,Nidalee,red,1,Support,Jungle,Alistar,2016,Summer,0
1605,RekSai,blue,1,Support,Jungle,Alistar,2016,Summer,0,Gragas,red,1,Support,Jungle,Braum,2016,Summer,1
1606,Hecarim,blue,1,Support,Jungle,Taric,2016,Summer,1,Olaf,red,1,Support,Jungle,TahmKench,2016,Summer,0
1607,Gragas,blue,1,Support,Jungle,Trundle,2016,Summer,1,Hecarim,red,1,Support,Jungle,Karma,2016,Summer,0
1608,Elise,blue,1,Support,Jungle,Lulu,2016,Summer,0,RekSai,red,1,Support,Jungle,TahmKench,2016,Summer,1
1609,RekSai,blue,1,Support,Jungle,Bard,2016,Summer,1,Gragas,red,1,Support,Jungle,Braum,2016,Summer,0
1610,Gragas,blue,1,Support,Jungle,Taric,2016,Summer,0,Hecarim,red,1,Support,Jungle,Braum,2016,Summer,1
1611,Hecarim,blue,1,Support,Jungle,Braum,2016,Summer,1,Elise,red,1,Support,Jungle,Trundle,2016,Summer,0
1612,Gragas,blue,1,Support,Jungle,Taric,2016,Summer,1,RekSai,red,1,Support,Jungle,Trundle,2016,Summer,0
1613,Gragas,blue,1,Support,Jungle,TahmKench,2016,Summer,0,Nidalee,red,1,Support,Jungle,Alistar,2016,Summer,1
1614,Hecarim,blue,1,Support,Jungle,Alistar,2016,Summer,1,Elise,red,1,Support,Jungle,TahmKench,2016,Summer,0
1615,Hecarim,blue,1,Support,Jungle,Sion,2016,Summer,0,RekSai,red,1,Support,Jungle,Braum,2016,Summer,1
1616,Hecarim,blue,1,Support,Jungle,Taric,2016,Summer,1,Olaf,red,1,Support,Jungle,Alistar,2016,Summer,0
1617,Rumble,blue,1,Support,Jungle,Braum,2016,Summer,0,Gragas,red,1,Support,Jungle,Bard,2016,Summer,1
1618,Gragas,blue,1,Support,Jungle,TahmKench,2016,Summer,1,RekSai,red,1,Support,Jungle,Alistar,2016,Summer,0
1619,RekSai,blue,1,Support,Jungle,Trundle,2016,Summer,1,Gragas,red,1,Support,Jungle,Braum,2016,Summer,0
1620,Rengar,blue,1,Support,Jungle,Karma,2016,Summer,0,Gragas,red,1,Support,Jungle,Taric,2016,Summer,1
1621,RekSai,blue,1,Support,Jungle,Trundle,2016,Summer,0,LeeSin,red,1,Support,Jungle,TahmKench,2016,Summer,1
1622,LeeSin,blue,1,Support,Jungle,Karma,2016,Summer,0,Hecarim,red,1,Support,Jungle,Alistar,2016,Summer,1
1623,Hecarim,blue,1,Support,Jungle,Trundle,2016,Summer,0,Graves,red,1,Support,Jungle,Karma,2016,Summer,1
1624,Olaf,blue,1,Support,Jungle,Braum,2016,Summer,0,Elise,red,1,Support,Jungle,Trundle,2016,Summer,1
1625,Hecarim,blue,1,Support,Jungle,Braum,2016,Summer,1,RekSai,red,1,Support,Jungle,TahmKench,2016,Summer,0
1626,Gragas,blue,1,Support,Jungle,Trundle,2016,Summer,1,LeeSin,red,1,Support,Jungle,Alistar,2016,Summer,0
1627,RekSai,blue,1,Support,Jungle,Taric,2016,Summer,1,Olaf,red,1,Support,Jungle,Karma,2016,Summer,0
1628,Gragas,blue,1,Support,Jungle,Thresh,2016,Spring,0,Kindred,red,1,Support,Jungle,Trundle,2016,Spring,1
1629,Kindred,blue,1,Support,Jungle,Alistar,2016,Spring,1,Gragas,red,1,Support,Jungle,Thresh,2016,Spring,0
1630,Elise,blue,1,Support,Jungle,Morgana,2016,Spring,1,Gragas,red,1,Support,Jungle,Alistar,2016,Spring,0
1631,Graves,blue,1,Support,Jungle,Thresh,2016,Spring,1,Elise,red,1,Support,Jungle,Alistar,2016,Spring,0
1632,Kindred,blue,1,Support,Jungle,Alistar,2016,Spring,1,Nidalee,red,1,Support,Jungle,Braum,2016,Spring,0
1633,Gragas,blue,1,Support,Jungle,Trundle,2016,Spring,1,LeeSin,red,1,Support,Jungle,Janna,2016,Spring,0
1634,Nidalee,blue,1,Support,Jungle,Alistar,2016,Spring,0,LeeSin,red,1,Support,Jungle,Trundle,2016,Spring,1
1635,Kindred,blue,1,Support,Jungle,Bard,2016,Spring,0,Graves,red,1,Support,Jungle,Braum,2016,Spring,1
1636,Graves,blue,1,Support,Jungle,Bard,2016,Spring,0,Kindred,red,1,Support,Jungle,Braum,2016,Spring,1
1637,LeeSin,blue,1,Support,Jungle,Braum,2016,Spring,1,Graves,red,1,Support,Jungle,Alistar,2016,Spring,0
1638,Elise,blue,1,Support,Jungle,Alistar,2016,Spring,0,Gragas,red,1,Support,Jungle,Braum,2016,Spring,1
1639,Gragas,blue,1,Support,Jungle,Braum,2016,Spring,1,Graves,red,1,Support,Jungle,Alistar,2016,Spring,0
1640,Graves,blue,1,Support,Jungle,Thresh,2016,Spring,1,LeeSin,red,1,Support,Jungle,Alistar,2016,Spring,0
1641,Nidalee,blue,1,Support,Jungle,Alistar,2016,Spring,1,Graves,red,1,Support,Jungle,Thresh,2016,Spring,0
1642,Kindred,blue,1,Support,Jungle,Nautilus,2016,Spring,0,Graves,red,1,Support,Jungle,Thresh,2016,Spring,1
1643,Graves,blue,1,Support,Jungle,Thresh,2016,Spring,0,Kindred,red,1,Support,Jungle,Janna,2016,Spring,1
1644,Kindred,blue,1,Support,Jungle,Thresh,2016,Spring,0,Graves,red,1,Support,Jungle,Trundle,2016,Spring,1
1645,Kindred,blue,1,Support,Jungle,Thresh,2016,Spring,0,Graves,red,1,Support,Jungle,Trundle,2016,Spring,1
1646,Kindred,blue,1,Support,Jungle,Alistar,2016,Spring,1,Graves,red,1,Support,Jungle,Braum,2016,Spring,0
1647,Kindred,blue,1,Support,Jungle,Braum,2016,Spring,1,Graves,red,1,Support,Jungle,Alistar,2016,Spring,0
1648,Kindred,blue,1,Support,Jungle,Braum,2016,Spring,0,Graves,red,1,Support,Jungle,Trundle,2016,Spring,1
1649,Kindred,blue,1,Support,Jungle,Trundle,2016,Spring,0,Graves,red,1,Support,Jungle,Braum,2016,Spring,1
1650,Kindred,blue,1,Support,Jungle,Thresh,2016,Spring,1,Graves,red,1,Support,Jungle,Braum,2016,Spring,0
1651,Kindred,blue,1,Support,Jungle,Braum,2016,Spring,0,Graves,red,1,Support,Jungle,Bard,2016,Spring,1
1652,Elise,blue,1,Support,Jungle,Braum,2016,Spring,0,Kindred,red,1,Support,Jungle,Janna,2016,Spring,1
1653,Gragas,blue,1,Support,Jungle,Karma,2016,Summer,0,RekSai,red,1,Support,Jungle,Braum,2016,Summer,1
1654,Graves,blue,1,Support,Jungle,Alistar,2016,Summer,0,Elise,red,1,Support,Jungle,Taric,2016,Summer,1
1655,RekSai,blue,1,Support,Jungle,Bard,2016,Summer,1,Elise,red,1,Support,Jungle,TahmKench,2016,Summer,0
1656,RekSai,blue,1,Support,Jungle,Braum,2016,Summer,1,Elise,red,1,Support,Jungle,Alistar,2016,Summer,0
1657,Elise,blue,1,Support,Jungle,Taric,2016,Summer,1,Nidalee,red,1,Support,Jungle,Braum,2016,Summer,0
1658,Graves,blue,1,Support,Jungle,Braum,2016,Summer,0,Nidalee,red,1,Support,Jungle,Taric,2016,Summer,1
1659,Hecarim,blue,1,Support,Jungle,Taric,2016,Summer,1,Nidalee,red,1,Support,Jungle,Trundle,2016,Summer,0
1660,RekSai,blue,1,Support,Jungle,Taric,2016,Summer,1,Gragas,red,1,Support,Jungle,TahmKench,2016,Summer,0
1661,RekSai,blue,1,Support,Jungle,Taric,2016,Summer,0,Gragas,red,1,Support,Jungle,TahmKench,2016,Summer,1
1662,RekSai,blue,1,Support,Jungle,TahmKench,2016,Summer,1,Gragas,red,1,Support,Jungle,Braum,2016,Summer,0
1663,RekSai,blue,1,Support,Jungle,TahmKench,2016,Summer,0,Gragas,red,1,Support,Jungle,Karma,2016,Summer,1
1664,RekSai,blue,1,Support,Jungle,Karma,2016,Summer,0,Gragas,red,1,Support,Jungle,TahmKench,2016,Summer,1
1665,RekSai,blue,1,Support,Jungle,TahmKench,2016,Summer,1,Elise,red,1,Support,Jungle,Braum,2016,Summer,0
1666,Gragas,blue,1,Support,Jungle,Taric,2016,Summer,1,RekSai,red,1,Support,Jungle,Trundle,2016,Summer,0
1667,Gragas,blue,1,Support,Jungle,Taric,2016,Summer,0,RekSai,red,1,Support,Jungle,Soraka,2016,Summer,1
1668,Elise,blue,1,Support,Jungle,Braum,2016,Summer,1,Gragas,red,1,Support,Jungle,Taric,2016,Summer,0
1669,RekSai,blue,1,Support,Jungle,TahmKench,2016,Summer,0,Gragas,red,1,Support,Jungle,Karma,2016,Summer,1
1670,RekSai,blue,1,Support,Jungle,Trundle,2016,Summer,1,Gragas,red,1,Support,Jungle,TahmKench,2016,Summer,0
1671,RekSai,blue,1,Support,Jungle,Trundle,2016,Summer,0,Elise,red,1,Support,Jungle,Braum,2016,Summer,1
1672,Gragas,blue,1,Support,Jungle,Braum,2016,Summer,0,Nidalee,red,1,Support,Jungle,Taric,2016,Summer,1
1673,Hecarim,blue,1,Support,Jungle,TahmKench,2016,Summer,0,Gragas,red,1,Support,Jungle,Trundle,2016,Summer,1
1674,RekSai,blue,1,Support,Jungle,Soraka,2016,Summer,0,Gragas,red,1,Support,Jungle,Karma,2016,Summer,1
1675,Gragas,blue,1,Support,Jungle,TahmKench,2016,Summer,1,RekSai,red,1,Support,Jungle,Karma,2016,Summer,0
1676,Elise,blue,1,Support,Jungle,Braum,2016,Summer,1,RekSai,red,1,Support,Jungle,TahmKench,2016,Summer,0
1677,Elise,blue,1,Support,Jungle,Trundle,2016,Summer,0,Nidalee,red,1,Support,Jungle,Alistar,2016,Summer,1
1678,Elise,blue,1,Support,Jungle,Braum,2016,Summer,0,Nidalee,red,1,Support,Jungle,Taric,2016,Summer,1
1679,RekSai,blue,1,Support,Jungle,TahmKench,2016,Summer,0,Elise,red,1,Support,Jungle,Alistar,2016,Summer,1
1680,RekSai,blue,1,Support,Jungle,Bard,2016,Summer,0,Gragas,red,1,Support,Jungle,TahmKench,2016,Summer,1
1681,RekSai,blue,1,Support,Jungle,Trundle,2016,Summer,0,Elise,red,1,Support,Jungle,Karma,2016,Summer,1
1682,Elise,blue,1,Support,Jungle,Bard,2016,Summer,1,Nidalee,red,1,Support,Jungle,Trundle,2016,Summer,0
1683,Elise,blue,1,Support,Jungle,Braum,2016,Summer,0,RekSai,red,1,Support,Jungle,Trundle,2016,Summer,1
1684,Gragas,blue,1,Support,Jungle,Karma,2016,Summer,1,Nidalee,red,1,Support,Jungle,Trundle,2016,Summer,0
1685,RekSai,blue,1,Support,Jungle,Bard,2016,Summer,1,Gragas,red,1,Support,Jungle,TahmKench,2016,Summer,0
1686,Nidalee,blue,1,Support,Jungle,Bard,2016,Summer,1,Elise,red,1,Support,Jungle,Trundle,2016,Summer,0
1687,Gragas,blue,1,Support,Jungle,Bard,2016,Summer,1,Nidalee,red,1,Support,Jungle,Alistar,2016,Summer,0
1688,RekSai,blue,1,Support,Jungle,Karma,2017,Spring,0,Khazix,red,1,Support,Jungle,Zyra,2017,Spring,1
1689,Nocturne,blue,1,Support,Jungle,Zyra,2017,Spring,1,RekSai,red,1,Support,Jungle,MissFortune,2017,Spring,0
1690,RekSai,blue,1,Support,Jungle,Zyra,2017,Spring,1,LeeSin,red,1,Support,Jungle,Nami,2017,Spring,0
1691,LeeSin,blue,1,Support,Jungle,Zyra,2017,Spring,1,RekSai,red,1,Support,Jungle,MissFortune,2017,Spring,0
1692,Ivern,blue,1,Support,Jungle,MissFortune,2017,Spring,1,LeeSin,red,1,Support,Jungle,Zyra,2017,Spring,0
1693,Khazix,blue,1,Support,Jungle,Thresh,2017,Spring,0,RekSai,red,1,Support,Jungle,Nautilus,2017,Spring,1
1694,Khazix,blue,1,Support,Jungle,Malzahar,2017,Spring,1,RekSai,red,1,Support,Jungle,Karma,2017,Spring,0
1695,RekSai,blue,1,Support,Jungle,Taric,2017,Spring,1,Khazix,red,1,Support,Jungle,Karma,2017,Spring,0
1696,Rengar,blue,1,Support,Jungle,Malzahar,2017,Spring,0,Ivern,red,1,Support,Jungle,Lulu,2017,Spring,1
1697,Rumble,blue,1,Support,Jungle,Lulu,2017,Spring,1,Olaf,red,1,Support,Jungle,Malzahar,2017,Spring,0
1698,LeeSin,blue,1,Support,Jungle,Zyra,2017,Spring,0,Khazix,red,1,Support,Jungle,TahmKench,2017,Spring,1
1699,LeeSin,blue,1,Support,Jungle,Zyra,2017,Spring,1,RekSai,red,1,Support,Jungle,TahmKench,2017,Spring,0
1700,LeeSin,blue,1,Support,Jungle,Zyra,2017,Spring,1,RekSai,red,1,Support,Jungle,Karma,2017,Spring,0
1701,Ivern,blue,1,Support,Jungle,Malzahar,2017,Spring,0,Khazix,red,1,Support,Jungle,TahmKench,2017,Spring,1
1702,Olaf,blue,1,Support,Jungle,Zyra,2017,Spring,0,Rumble,red,1,Support,Jungle,Bard,2017,Spring,1
1703,Hecarim,blue,1,Support,Jungle,Zyra,2017,Spring,0,Zac,red,1,Support,Jungle,TahmKench,2017,Spring,1
1704,Khazix,blue,1,Support,Jungle,Thresh,2017,Spring,1,Elise,red,1,Support,Jungle,Bard,2017,Spring,0
1705,LeeSin,blue,1,Support,Jungle,Malzahar,2017,Spring,0,Khazix,red,1,Support,Jungle,TahmKench,2017,Spring,1
1706,Rengar,blue,1,Support,Jungle,Karma,2017,Spring,1,Ivern,red,1,Support,Jungle,Nami,2017,Spring,0
1707,Rengar,blue,1,Support,Jungle,Karma,2017,Spring,1,Olaf,red,1,Support,Jungle,TahmKench,2017,Spring,0
1708,Khazix,blue,1,Support,Jungle,Zyra,2017,Spring,1,Elise,red,1,Support,Jungle,Malzahar,2017,Spring,0
1709,RekSai,blue,1,Support,Jungle,Malzahar,2017,Spring,1,Graves,red,1,Support,Jungle,Lulu,2017,Spring,0
1710,RekSai,blue,1,Support,Jungle,Zyra,2017,Spring,0,Khazix,red,1,Support,Jungle,MissFortune,2017,Spring,1
1711,Khazix,blue,1,Support,Jungle,Zyra,2017,Spring,0,Ivern,red,1,Support,Jungle,Thresh,2017,Spring,1
1712,Khazix,blue,1,Support,Jungle,Zyra,2017,Spring,1,Zac,red,1,Support,Jungle,Bard,2017,Spring,0
1713,Rengar,blue,1,Support,Jungle,Malzahar,2017,Spring,1,LeeSin,red,1,Support,Jungle,Alistar,2017,Spring,0
1714,RekSai,blue,1,Support,Jungle,Bard,2017,Spring,1,Khazix,red,1,Support,Jungle,TahmKench,2017,Spring,0
1715,Ivern,blue,1,Support,Jungle,Malzahar,2017,Spring,1,RekSai,red,1,Support,Jungle,Karma,2017,Spring,0
1716,Khazix,blue,1,Support,Jungle,Taric,2017,Spring,0,Ivern,red,1,Support,Jungle,Thresh,2017,Spring,1
1717,Khazix,blue,1,Support,Jungle,Bard,2017,Spring,1,RekSai,red,1,Support,Jungle,TahmKench,2017,Spring,0
1718,Khazix,blue,1,Support,Jungle,Lulu,2017,Spring,0,Olaf,red,1,Support,Jungle,Malzahar,2017,Spring,1
1719,Khazix,blue,1,Support,Jungle,Nautilus,2017,Spring,1,Nocturne,red,1,Support,Jungle,Karma,2017,Spring,0
1720,Rengar,blue,1,Support,Jungle,Karma,2017,Spring,1,Khazix,red,1,Support,Jungle,Nautilus,2017,Spring,0
1721,Khazix,blue,1,Support,Jungle,Zyra,2017,Spring,1,RekSai,red,1,Support,Jungle,MissFortune,2017,Spring,0
1722,Khazix,blue,1,Support,Jungle,Karma,2017,Spring,1,Warwick,red,1,Support,Jungle,Lulu,2017,Spring,0
1723,Ivern,blue,1,Support,Jungle,Bard,2017,Spring,1,LeeSin,red,1,Support,Jungle,Zyra,2017,Spring,0
1724,Khazix,blue,1,Support,Jungle,Karma,2017,Spring,0,Warwick,red,1,Support,Jungle,Lulu,2017,Spring,1
1725,Elise,blue,1,Support,Jungle,Zyra,2017,Spring,0,Ivern,red,1,Support,Jungle,TahmKench,2017,Spring,1
1726,Ivern,blue,1,Support,Jungle,Bard,2017,Spring,1,Elise,red,1,Support,Jungle,Karma,2017,Spring,0
1727,Ivern,blue,1,Support,Jungle,Malzahar,2017,Spring,1,Khazix,red,1,Support,Jungle,Zyra,2017,Spring,0
1728,Khazix,blue,1,Support,Jungle,Malzahar,2017,Spring,1,Olaf,red,1,Support,Jungle,Lulu,2017,Spring,0
1729,Olaf,blue,1,Support,Jungle,Malzahar,2017,Spring,0,Ivern,red,1,Support,Jungle,MissFortune,2017,Spring,1
1730,Ivern,blue,1,Support,Jungle,Karma,2017,Spring,0,Graves,red,1,Support,Jungle,Zyra,2017,Spring,1
1731,RekSai,blue,1,Support,Jungle,Zyra,2017,Spring,1,Ivern,red,1,Support,Jungle,Malzahar,2017,Spring,0
1732,RekSai,blue,1,Support,Jungle,Nami,2017,Spring,0,Khazix,red,1,Support,Jungle,Zyra,2017,Spring,1
1733,Khazix,blue,1,Support,Jungle,Karma,2017,Spring,1,Elise,red,1,Support,Jungle,Nami,2017,Spring,0
1734,Khazix,blue,1,Support,Jungle,Karma,2017,Spring,0,Ivern,red,1,Support,Jungle,Soraka,2017,Spring,1
1735,Khazix,blue,1,Support,Jungle,Karma,2017,Spring,1,Ivern,red,1,Support,Jungle,Soraka,2017,Spring,0
1736,Khazix,blue,1,Support,Jungle,Nami,2017,Spring,0,Ivern,red,1,Support,Jungle,Karma,2017,Spring,1
1737,Ivern,blue,1,Support,Jungle,TahmKench,2017,Spring,1,Rumble,red,1,Support,Jungle,Zyra,2017,Spring,0
1738,Graves,blue,1,Support,Jungle,Zyra,2017,Spring,0,Ivern,red,1,Support,Jungle,TahmKench,2017,Spring,1
1739,Rumble,blue,1,Support,Jungle,Nautilus,2017,Spring,1,Ivern,red,1,Support,Jungle,Karma,2017,Spring,0
1740,RekSai,blue,1,Support,Jungle,Zyra,2017,Spring,1,Graves,red,1,Support,Jungle,MissFortune,2017,Spring,0
1741,Khazix,blue,1,Support,Jungle,Karma,2017,Spring,1,RekSai,red,1,Support,Jungle,TahmKench,2017,Spring,0
1742,LeeSin,blue,1,Support,Jungle,Malzahar,2017,Spring,1,Khazix,red,1,Support,Jungle,Lulu,2017,Spring,0
1743,LeeSin,blue,1,Support,Jungle,Zilean,2017,Spring,1,Khazix,red,1,Support,Jungle,Malzahar,2017,Spring,0
1744,LeeSin,blue,1,Support,Jungle,Zyra,2017,Spring,1,Khazix,red,1,Support,Jungle,Malzahar,2017,Spring,0
1745,Khazix,blue,1,Support,Jungle,Malzahar,2017,Spring,1,Ivern,red,1,Support,Jungle,MissFortune,2017,Spring,0
1746,Ivern,blue,1,Support,Jungle,MissFortune,2017,Spring,1,Graves,red,1,Support,Jungle,Zyra,2017,Spring,0
1747,Ivern,blue,1,Support,Jungle,TahmKench,2017,Spring,0,Graves,red,1,Support,Jungle,Malzahar,2017,Spring,1
1748,Warwick,blue,1,Support,Jungle,TahmKench,2017,Spring,1,Ivern,red,1,Support,Jungle,Lulu,2017,Spring,0
1749,Khazix,blue,1,Support,Jungle,TahmKench,2017,Spring,1,Graves,red,1,Support,Jungle,Braum,2017,Spring,0
1750,Elise,blue,1,Support,Jungle,TahmKench,2017,Spring,1,Khazix,red,1,Support,Jungle,Bard,2017,Spring,0
1751,Graves,blue,1,Support,Jungle,TahmKench,2017,Spring,1,Khazix,red,1,Support,Jungle,Malzahar,2017,Spring,0
1752,Graves,blue,1,Support,Jungle,Braum,2017,Spring,1,Ivern,red,1,Support,Jungle,TahmKench,2017,Spring,0
1753,LeeSin,blue,1,Support,Jungle,Karma,2017,Spring,1,RekSai,red,1,Support,Jungle,Malzahar,2017,Spring,0
